"anID","nAnimals","simulation","area_50p","area_75p","area_90p","area_95p","area_99p","allDuration","allMigs","allAnimalYrs","newAnimalDuration","newAnimalMigs","projName","UD"
"1",177,47,2890,5868,9041,10925,14385,NA,NA,NA,NA,NA,"sim1","winter"
"1",106,1,1871,3822,5893,7162,9584,NA,NA,NA,NA,NA,"sim1","winter"
"1",80,7,1430,2916,4516,5511,7408,NA,NA,NA,NA,NA,"sim1","winter"
"1",207,87,3197,6435,9860,11849,15475,NA,NA,NA,NA,NA,"sim1","winter"
"1",219,11,3308,6699,10266,12334,16060,NA,NA,NA,NA,NA,"sim1","winter"
"1",52,23,873,1796,2790,3417,4634,NA,NA,NA,NA,NA,"sim1","winter"
"1",248,36,3642,7359,11282,13540,17585,NA,NA,NA,NA,NA,"sim1","winter"
"1",170,93,2634,5370,8278,9985,13131,NA,NA,NA,NA,NA,"sim1","winter"
"1",222,31,3331,6721,10300,12371,16122,NA,NA,NA,NA,NA,"sim1","winter"
"1",230,69,3419,6925,10624,12767,16621,NA,NA,NA,NA,NA,"sim1","winter"
"1",249,84,3650,7365,11285,13537,17571,NA,NA,NA,NA,NA,"sim1","winter"
"1",133,73,2238,4543,6973,8444,11177,NA,NA,NA,NA,NA,"sim1","winter"
"1",42,12,773,1579,2449,2984,4039,NA,NA,NA,NA,NA,"sim1","winter"
"1",68,77,1232,2495,3819,4647,6199,NA,NA,NA,NA,NA,"sim1","winter"
"1",241,89,3560,7187,11019,13227,17192,NA,NA,NA,NA,NA,"sim1","winter"
"1",137,22,2200,4521,6992,8471,11249,NA,NA,NA,NA,NA,"sim1","winter"
"1",239,20,3526,7126,10911,13086,16981,NA,NA,NA,NA,NA,"sim1","winter"
"1",108,86,1826,3746,5788,7020,9346,NA,NA,NA,NA,NA,"sim1","winter"
"1",131,78,2177,4464,6895,8349,11068,NA,NA,NA,NA,NA,"sim1","winter"
"1",156,54,2463,5004,7673,9266,12223,NA,NA,NA,NA,NA,"sim1","winter"
"1",83,90,1476,3013,4664,5671,7603,NA,NA,NA,NA,NA,"sim1","winter"
"1",62,64,1061,2199,3436,4210,5705,NA,NA,NA,NA,NA,"sim1","winter"
"1",158,70,2581,5224,8008,9678,12769,NA,NA,NA,NA,NA,"sim1","winter"
"1",122,43,1968,4041,6286,7652,10201,NA,NA,NA,NA,NA,"sim1","winter"
"1",195,65,2952,5998,9221,11097,14562,NA,NA,NA,NA,NA,"sim1","winter"
"1",152,61,2380,4882,7551,9126,12068,NA,NA,NA,NA,NA,"sim1","winter"
"1",115,24,1892,3849,5951,7237,9671,NA,NA,NA,NA,NA,"sim1","winter"
"1",113,32,1961,4003,6158,7465,9918,NA,NA,NA,NA,NA,"sim1","winter"
"1",148,83,2367,4838,7469,9035,11908,NA,NA,NA,NA,NA,"sim1","winter"
"1",167,63,2672,5420,8354,10085,13252,NA,NA,NA,NA,NA,"sim1","winter"
"1",124,40,2064,4211,6481,7855,10448,NA,NA,NA,NA,NA,"sim1","winter"
"1",246,67,3620,7313,11204,13445,17460,NA,NA,NA,NA,NA,"sim1","winter"
"1",136,15,2173,4414,6822,8262,10947,NA,NA,NA,NA,NA,"sim1","winter"
"1",158,53,2540,5118,7848,9467,12471,NA,NA,NA,NA,NA,"sim1","winter"
"1",214,45,3245,6579,10102,12155,15901,NA,NA,NA,NA,NA,"sim1","winter"
"1",175,74,2707,5510,8482,10241,13453,NA,NA,NA,NA,NA,"sim1","winter"
"1",117,76,1915,3904,6006,7266,9637,NA,NA,NA,NA,NA,"sim1","winter"
"1",167,6,2591,5271,8155,9868,13039,NA,NA,NA,NA,NA,"sim1","winter"
"1",63,55,1093,2238,3494,4268,5759,NA,NA,NA,NA,NA,"sim1","winter"
"1",176,4,2695,5547,8584,10399,13731,NA,NA,NA,NA,NA,"sim1","winter"
"1",203,34,3164,6409,9848,11856,15517,NA,NA,NA,NA,NA,"sim1","winter"
"1",48,18,928,1894,2908,3539,4749,NA,NA,NA,NA,NA,"sim1","winter"
"1",91,27,1545,3162,4899,5949,7951,NA,NA,NA,NA,NA,"sim1","winter"
"1",127,17,2118,4305,6612,8008,10595,NA,NA,NA,NA,NA,"sim1","winter"
"1",224,21,3389,6837,10473,12576,16375,NA,NA,NA,NA,NA,"sim1","winter"
"1",76,100,1330,2698,4165,5065,6791,NA,NA,NA,NA,NA,"sim1","winter"
"1",83,42,1414,2862,4411,5372,7182,NA,NA,NA,NA,NA,"sim1","winter"
"1",178,35,2803,5673,8693,10473,13772,NA,NA,NA,NA,NA,"sim1","winter"
"1",156,37,2469,5030,7740,9353,12357,NA,NA,NA,NA,NA,"sim1","winter"
"1",151,88,2418,4967,7699,9336,12409,NA,NA,NA,NA,NA,"sim1","winter"
"1",3,92,69,140,218,269,369,NA,NA,NA,NA,NA,"sim1","winter"
"1",238,26,3525,7112,10890,13062,16966,NA,NA,NA,NA,NA,"sim1","winter"
"1",125,98,2021,4152,6427,7804,10384,NA,NA,NA,NA,NA,"sim1","winter"
"1",146,72,2370,4827,7438,8991,11861,NA,NA,NA,NA,NA,"sim1","winter"
"10",137,3,2272,4594,7071,8579,11414,NA,NA,NA,NA,NA,"sim1","winter"
"10",129,22,2041,4192,6489,7862,10453,NA,NA,NA,NA,NA,"sim1","winter"
"10",54,24,959,1966,3040,3703,5015,NA,NA,NA,NA,NA,"sim1","winter"
"10",215,2,3230,6541,10043,12079,15787,NA,NA,NA,NA,NA,"sim1","winter"
"10",227,35,3464,6962,10633,12748,16556,NA,NA,NA,NA,NA,"sim1","winter"
"10",18,81,304,615,957,1169,1580,NA,NA,NA,NA,NA,"sim1","winter"
"10",75,97,1291,2667,4139,5048,6778,NA,NA,NA,NA,NA,"sim1","winter"
"10",98,75,1668,3385,5223,6347,8536,NA,NA,NA,NA,NA,"sim1","winter"
"10",105,49,1749,3595,5547,6743,8978,NA,NA,NA,NA,NA,"sim1","winter"
"10",56,36,935,1917,2975,3634,4904,NA,NA,NA,NA,NA,"sim1","winter"
"10",10,27,179,369,580,712,977,NA,NA,NA,NA,NA,"sim1","winter"
"10",189,40,3014,6116,9384,11310,14862,NA,NA,NA,NA,NA,"sim1","winter"
"10",172,95,2628,5336,8227,9928,13045,NA,NA,NA,NA,NA,"sim1","winter"
"10",15,48,296,609,956,1172,1596,NA,NA,NA,NA,NA,"sim1","winter"
"10",229,59,3427,6903,10572,12699,16531,NA,NA,NA,NA,NA,"sim1","winter"
"10",42,9,787,1615,2517,3071,4138,NA,NA,NA,NA,NA,"sim1","winter"
"10",149,53,2425,4893,7502,9054,11940,NA,NA,NA,NA,NA,"sim1","winter"
"10",137,47,2303,4698,7265,8803,11667,NA,NA,NA,NA,NA,"sim1","winter"
"10",165,69,2530,5136,7895,9542,12572,NA,NA,NA,NA,NA,"sim1","winter"
"10",146,56,2331,4755,7341,8878,11759,NA,NA,NA,NA,NA,"sim1","winter"
"10",105,67,1767,3582,5520,6704,8945,NA,NA,NA,NA,NA,"sim1","winter"
"10",67,87,1162,2356,3618,4396,5914,NA,NA,NA,NA,NA,"sim1","winter"
"10",194,88,2938,5999,9272,11198,14727,NA,NA,NA,NA,NA,"sim1","winter"
"10",240,4,3559,7216,11073,13301,17296,NA,NA,NA,NA,NA,"sim1","winter"
"10",54,23,896,1844,2868,3512,4765,NA,NA,NA,NA,NA,"sim1","winter"
"10",91,20,1572,3170,4860,5878,7818,NA,NA,NA,NA,NA,"sim1","winter"
"10",146,31,2397,4888,7521,9103,12044,NA,NA,NA,NA,NA,"sim1","winter"
"10",12,60,234,475,737,902,1224,NA,NA,NA,NA,NA,"sim1","winter"
"10",95,93,1632,3350,5213,6352,8545,NA,NA,NA,NA,NA,"sim1","winter"
"10",52,85,887,1820,2827,3457,4695,NA,NA,NA,NA,NA,"sim1","winter"
"10",248,71,3643,7357,11276,13525,17550,NA,NA,NA,NA,NA,"sim1","winter"
"10",156,44,2527,5149,7944,9597,12669,NA,NA,NA,NA,NA,"sim1","winter"
"10",77,51,1271,2598,4029,4893,6540,NA,NA,NA,NA,NA,"sim1","winter"
"10",160,57,2573,5262,8104,9795,12927,NA,NA,NA,NA,NA,"sim1","winter"
"10",123,32,2097,4287,6609,8004,10626,NA,NA,NA,NA,NA,"sim1","winter"
"10",229,65,3396,6865,10531,12648,16477,NA,NA,NA,NA,NA,"sim1","winter"
"10",83,89,1408,2898,4512,5515,7437,NA,NA,NA,NA,NA,"sim1","winter"
"10",74,12,1283,2618,4059,4940,6643,NA,NA,NA,NA,NA,"sim1","winter"
"10",119,46,1894,3816,5873,7100,9383,NA,NA,NA,NA,NA,"sim1","winter"
"10",20,42,352,701,1083,1322,1790,NA,NA,NA,NA,NA,"sim1","winter"
"10",76,83,1303,2710,4205,5120,6864,NA,NA,NA,NA,NA,"sim1","winter"
"10",148,21,2374,4809,7389,8919,11756,NA,NA,NA,NA,NA,"sim1","winter"
"10",92,58,1608,3283,5086,6176,8232,NA,NA,NA,NA,NA,"sim1","winter"
"10",147,19,2389,4890,7541,9127,12098,NA,NA,NA,NA,NA,"sim1","winter"
"10",37,39,694,1412,2176,2652,3589,NA,NA,NA,NA,NA,"sim1","winter"
"10",12,98,234,471,721,880,1187,NA,NA,NA,NA,NA,"sim1","winter"
"10",58,92,1007,2080,3245,3959,5319,NA,NA,NA,NA,NA,"sim1","winter"
"10",192,18,3004,6116,9401,11333,14909,NA,NA,NA,NA,NA,"sim1","winter"
"10",78,62,1296,2664,4124,5018,6724,NA,NA,NA,NA,NA,"sim1","winter"
"10",72,68,1198,2452,3820,4656,6258,NA,NA,NA,NA,NA,"sim1","winter"
"10",199,86,3041,6187,9508,11442,15002,NA,NA,NA,NA,NA,"sim1","winter"
"10",39,28,751,1531,2360,2867,3869,NA,NA,NA,NA,NA,"sim1","winter"
"10",153,43,2426,4937,7632,9239,12201,NA,NA,NA,NA,NA,"sim1","winter"
"10",198,6,3042,6148,9451,11394,14940,NA,NA,NA,NA,NA,"sim1","winter"
"10",223,1,3368,6796,10404,12497,16287,NA,NA,NA,NA,NA,"sim1","winter"
"10",184,38,2810,5697,8766,10588,13939,NA,NA,NA,NA,NA,"sim1","winter"
"10",172,77,2759,5551,8492,10223,13366,NA,NA,NA,NA,NA,"sim1","winter"
"10",214,64,3261,6630,10181,12239,15978,NA,NA,NA,NA,NA,"sim1","winter"
"10",193,29,2989,6039,9274,11170,14661,NA,NA,NA,NA,NA,"sim1","winter"
"10",151,54,2386,4843,7424,8969,11848,NA,NA,NA,NA,NA,"sim1","winter"
"10",61,17,1095,2225,3426,4162,5551,NA,NA,NA,NA,NA,"sim1","winter"
"10",44,82,780,1593,2472,3016,4094,NA,NA,NA,NA,NA,"sim1","winter"
"10",181,34,2909,5890,9034,10879,14260,NA,NA,NA,NA,NA,"sim1","winter"
"10",99,41,1644,3365,5218,6343,8507,NA,NA,NA,NA,NA,"sim1","winter"
"10",100,80,1687,3444,5302,6424,8539,NA,NA,NA,NA,NA,"sim1","winter"
"10",165,55,2617,5301,8138,9815,12909,NA,NA,NA,NA,NA,"sim1","winter"
"10",156,11,2567,5184,7932,9555,12550,NA,NA,NA,NA,NA,"sim1","winter"
"10",233,14,3441,6965,10688,12840,16722,NA,NA,NA,NA,NA,"sim1","winter"
"10",85,5,1381,2813,4366,5309,7079,NA,NA,NA,NA,NA,"sim1","winter"
"10",235,52,3544,7134,10909,13095,17020,NA,NA,NA,NA,NA,"sim1","winter"
"10",9,90,170,346,541,664,907,NA,NA,NA,NA,NA,"sim1","winter"
"10",76,25,1332,2725,4221,5138,6889,NA,NA,NA,NA,NA,"sim1","winter"
"10",191,50,2951,6002,9232,11126,14571,NA,NA,NA,NA,NA,"sim1","winter"
"10",222,37,3291,6654,10233,12308,16079,NA,NA,NA,NA,NA,"sim1","winter"
"10",175,70,2814,5677,8681,10463,13726,NA,NA,NA,NA,NA,"sim1","winter"
"10",101,76,1700,3455,5316,6430,8524,NA,NA,NA,NA,NA,"sim1","winter"
"10",136,33,2291,4666,7177,8668,11436,NA,NA,NA,NA,NA,"sim1","winter"
"10",199,10,3065,6232,9572,11528,15090,NA,NA,NA,NA,NA,"sim1","winter"
"10",44,94,782,1609,2511,3067,4145,NA,NA,NA,NA,NA,"sim1","winter"
"10",184,73,2911,5884,8996,10836,14181,NA,NA,NA,NA,NA,"sim1","winter"
"10",235,66,3476,7025,10762,12917,16792,NA,NA,NA,NA,NA,"sim1","winter"
"10",243,26,3573,7223,11071,13280,17241,NA,NA,NA,NA,NA,"sim1","winter"
"10",68,78,1180,2416,3717,4499,5996,NA,NA,NA,NA,NA,"sim1","winter"
"10",193,45,3008,6115,9407,11348,14916,NA,NA,NA,NA,NA,"sim1","winter"
"10",111,84,1896,3845,5930,7192,9556,NA,NA,NA,NA,NA,"sim1","winter"
"10",245,8,3590,7251,11110,13328,17299,NA,NA,NA,NA,NA,"sim1","winter"
"10",42,7,809,1653,2545,3108,4175,NA,NA,NA,NA,NA,"sim1","winter"
"10",97,79,1643,3379,5243,6375,8520,NA,NA,NA,NA,NA,"sim1","winter"
"10",143,16,2319,4758,7351,8896,11781,NA,NA,NA,NA,NA,"sim1","winter"
"10",68,30,1183,2405,3719,4513,6040,NA,NA,NA,NA,NA,"sim1","winter"
"10",172,74,2668,5431,8364,10103,13290,NA,NA,NA,NA,NA,"sim1","winter"
"10",27,91,480,985,1536,1877,2546,NA,NA,NA,NA,NA,"sim1","winter"
"10",37,99,684,1400,2183,2664,3602,NA,NA,NA,NA,NA,"sim1","winter"
"10",165,13,2565,5265,8143,9853,13034,NA,NA,NA,NA,NA,"sim1","winter"
"10",47,96,849,1726,2660,3256,4408,NA,NA,NA,NA,NA,"sim1","winter"
"10",104,63,1734,3527,5446,6598,8769,NA,NA,NA,NA,NA,"sim1","winter"
"10",233,72,3519,7090,10846,13015,16899,NA,NA,NA,NA,NA,"sim1","winter"
"10",22,15,363,756,1188,1457,1984,NA,NA,NA,NA,NA,"sim1","winter"
"10",190,61,2913,5924,9101,10945,14299,NA,NA,NA,NA,NA,"sim1","winter"
"10",36,100,649,1320,2048,2505,3397,NA,NA,NA,NA,NA,"sim1","winter"
"100",220,100,3305,6656,10182,12228,15913,NA,NA,NA,NA,NA,"sim1","winter"
"100",213,69,3186,6458,9902,11913,15557,NA,NA,NA,NA,NA,"sim1","winter"
"100",96,39,1599,3277,5074,6160,8222,NA,NA,NA,NA,NA,"sim1","winter"
"100",201,29,3064,6196,9515,11451,14995,NA,NA,NA,NA,NA,"sim1","winter"
"100",31,28,619,1256,1926,2338,3154,NA,NA,NA,NA,NA,"sim1","winter"
"100",48,93,868,1770,2751,3357,4542,NA,NA,NA,NA,NA,"sim1","winter"
"100",151,10,2438,4935,7564,9107,11958,NA,NA,NA,NA,NA,"sim1","winter"
"100",55,54,927,1887,2910,3540,4775,NA,NA,NA,NA,NA,"sim1","winter"
"100",220,57,3333,6776,10399,12509,16300,NA,NA,NA,NA,NA,"sim1","winter"
"100",93,85,1521,3096,4775,5784,7686,NA,NA,NA,NA,NA,"sim1","winter"
"100",183,88,2814,5759,8914,10781,14215,NA,NA,NA,NA,NA,"sim1","winter"
"100",201,12,3036,6161,9481,11421,14976,NA,NA,NA,NA,NA,"sim1","winter"
"100",42,22,761,1555,2405,2925,3944,NA,NA,NA,NA,NA,"sim1","winter"
"100",240,26,3533,7141,10946,13132,17060,NA,NA,NA,NA,NA,"sim1","winter"
"100",91,32,1621,3316,5111,6211,8301,NA,NA,NA,NA,NA,"sim1","winter"
"100",100,60,1722,3508,5412,6566,8733,NA,NA,NA,NA,NA,"sim1","winter"
"100",83,91,1426,2913,4513,5485,7347,NA,NA,NA,NA,NA,"sim1","winter"
"100",113,67,1872,3785,5830,7074,9422,NA,NA,NA,NA,NA,"sim1","winter"
"100",36,46,622,1285,2003,2443,3296,NA,NA,NA,NA,NA,"sim1","winter"
"100",193,42,2990,6058,9312,11224,14730,NA,NA,NA,NA,NA,"sim1","winter"
"100",81,48,1401,2886,4468,5443,7304,NA,NA,NA,NA,NA,"sim1","winter"
"100",72,64,1210,2490,3881,4751,6432,NA,NA,NA,NA,NA,"sim1","winter"
"100",190,7,2954,5995,9197,11092,14579,NA,NA,NA,NA,NA,"sim1","winter"
"100",97,87,1621,3289,5056,6116,8156,NA,NA,NA,NA,NA,"sim1","winter"
"100",235,68,3490,7060,10825,13000,16917,NA,NA,NA,NA,NA,"sim1","winter"
"100",196,58,2993,6056,9308,11204,14655,NA,NA,NA,NA,NA,"sim1","winter"
"100",207,84,3160,6376,9769,11749,15338,NA,NA,NA,NA,NA,"sim1","winter"
"100",113,36,1850,3764,5819,7058,9397,NA,NA,NA,NA,NA,"sim1","winter"
"100",105,13,1715,3529,5479,6672,8942,NA,NA,NA,NA,NA,"sim1","winter"
"100",3,66,56,109,169,205,281,NA,NA,NA,NA,NA,"sim1","winter"
"100",23,92,432,876,1364,1668,2259,NA,NA,NA,NA,NA,"sim1","winter"
"100",145,2,2388,4840,7432,8973,11814,NA,NA,NA,NA,NA,"sim1","winter"
"100",69,81,1145,2305,3554,4317,5794,NA,NA,NA,NA,NA,"sim1","winter"
"100",104,41,1723,3526,5466,6641,8905,NA,NA,NA,NA,NA,"sim1","winter"
"100",245,40,3636,7332,11229,13469,17484,NA,NA,NA,NA,NA,"sim1","winter"
"100",85,83,1459,3033,4701,5720,7653,NA,NA,NA,NA,NA,"sim1","winter"
"100",247,72,3618,7303,11194,13429,17432,NA,NA,NA,NA,NA,"sim1","winter"
"100",76,98,1279,2604,4007,4861,6475,NA,NA,NA,NA,NA,"sim1","winter"
"100",89,99,1518,3100,4801,5835,7793,NA,NA,NA,NA,NA,"sim1","winter"
"100",53,44,918,1883,2915,3554,4805,NA,NA,NA,NA,NA,"sim1","winter"
"100",206,3,3189,6427,9844,11857,15539,NA,NA,NA,NA,NA,"sim1","winter"
"100",225,27,3337,6754,10368,12457,16235,NA,NA,NA,NA,NA,"sim1","winter"
"100",55,6,950,1955,3070,3752,5057,NA,NA,NA,NA,NA,"sim1","winter"
"100",230,71,3464,7003,10725,12867,16730,NA,NA,NA,NA,NA,"sim1","winter"
"100",214,89,3264,6611,10153,12216,15968,NA,NA,NA,NA,NA,"sim1","winter"
"100",104,82,1822,3674,5635,6834,9120,NA,NA,NA,NA,NA,"sim1","winter"
"100",178,24,2803,5667,8700,10500,13820,NA,NA,NA,NA,NA,"sim1","winter"
"100",36,78,606,1252,1945,2372,3200,NA,NA,NA,NA,NA,"sim1","winter"
"100",117,77,2034,4096,6253,7560,9980,NA,NA,NA,NA,NA,"sim1","winter"
"100",115,59,1878,3824,5921,7186,9549,NA,NA,NA,NA,NA,"sim1","winter"
"100",241,96,3559,7176,10988,13184,17126,NA,NA,NA,NA,NA,"sim1","winter"
"100",188,94,2924,5936,9114,10974,14404,NA,NA,NA,NA,NA,"sim1","winter"
"100",169,1,2668,5379,8236,9921,13065,NA,NA,NA,NA,NA,"sim1","winter"
"100",211,73,3234,6552,10043,12075,15758,NA,NA,NA,NA,NA,"sim1","winter"
"100",7,79,126,248,380,468,628,NA,NA,NA,NA,NA,"sim1","winter"
"100",247,95,3640,7339,11239,13478,17483,NA,NA,NA,NA,NA,"sim1","winter"
"100",106,76,1760,3591,5536,6700,8884,NA,NA,NA,NA,NA,"sim1","winter"
"100",241,34,3573,7222,11069,13285,17272,NA,NA,NA,NA,NA,"sim1","winter"
"100",241,33,3556,7183,11009,13214,17183,NA,NA,NA,NA,NA,"sim1","winter"
"100",248,21,3630,7322,11213,13447,17439,NA,NA,NA,NA,NA,"sim1","winter"
"100",65,86,1097,2279,3535,4298,5733,NA,NA,NA,NA,NA,"sim1","winter"
"100",46,63,810,1670,2584,3152,4235,NA,NA,NA,NA,NA,"sim1","winter"
"100",165,25,2571,5224,8029,9667,12683,NA,NA,NA,NA,NA,"sim1","winter"
"100",212,74,3195,6469,9918,11928,15544,NA,NA,NA,NA,NA,"sim1","winter"
"100",211,50,3187,6490,9980,12008,15682,NA,NA,NA,NA,NA,"sim1","winter"
"100",110,62,1730,3530,5452,6615,8801,NA,NA,NA,NA,NA,"sim1","winter"
"100",42,4,723,1502,2328,2850,3873,NA,NA,NA,NA,NA,"sim1","winter"
"100",240,52,3581,7217,11044,13256,17222,NA,NA,NA,NA,NA,"sim1","winter"
"100",76,51,1259,2574,3990,4844,6474,NA,NA,NA,NA,NA,"sim1","winter"
"100",140,20,2299,4646,7115,8583,11322,NA,NA,NA,NA,NA,"sim1","winter"
"100",102,5,1612,3271,5066,6144,8162,NA,NA,NA,NA,NA,"sim1","winter"
"100",224,70,3413,6891,10546,12663,16477,NA,NA,NA,NA,NA,"sim1","winter"
"100",71,80,1195,2439,3774,4596,6156,NA,NA,NA,NA,NA,"sim1","winter"
"100",181,30,2877,5831,8954,10806,14238,NA,NA,NA,NA,NA,"sim1","winter"
"100",220,11,3300,6693,10262,12332,16060,NA,NA,NA,NA,NA,"sim1","winter"
"100",2,8,31,61,95,116,160,NA,NA,NA,NA,NA,"sim1","winter"
"100",65,9,1150,2358,3674,4491,6057,NA,NA,NA,NA,NA,"sim1","winter"
"100",175,55,2709,5504,8452,10189,13388,NA,NA,NA,NA,NA,"sim1","winter"
"100",81,31,1422,2877,4416,5352,7114,NA,NA,NA,NA,NA,"sim1","winter"
"100",107,61,1687,3469,5383,6537,8708,NA,NA,NA,NA,NA,"sim1","winter"
"100",223,47,3417,6904,10565,12684,16510,NA,NA,NA,NA,NA,"sim1","winter"
"100",120,97,1905,3917,6092,7419,9918,NA,NA,NA,NA,NA,"sim1","winter"
"100",134,45,2178,4458,6912,8395,11183,NA,NA,NA,NA,NA,"sim1","winter"
"100",34,49,610,1245,1929,2359,3193,NA,NA,NA,NA,NA,"sim1","winter"
"100",217,43,3198,6473,9947,11960,15604,NA,NA,NA,NA,NA,"sim1","winter"
"100",16,18,279,577,887,1084,1462,NA,NA,NA,NA,NA,"sim1","winter"
"100",157,75,2497,5082,7833,9482,12572,NA,NA,NA,NA,NA,"sim1","winter"
"100",70,17,1256,2560,3939,4774,6345,NA,NA,NA,NA,NA,"sim1","winter"
"100",130,35,2228,4498,6883,8323,11062,NA,NA,NA,NA,NA,"sim1","winter"
"100",2,23,44,87,134,164,226,NA,NA,NA,NA,NA,"sim1","winter"
"100",180,16,2817,5749,8863,10702,14112,NA,NA,NA,NA,NA,"sim1","winter"
"100",11,53,202,407,644,793,1092,NA,NA,NA,NA,NA,"sim1","winter"
"100",41,90,771,1561,2413,2944,3972,NA,NA,NA,NA,NA,"sim1","winter"
"100",83,65,1374,2855,4438,5409,7270,NA,NA,NA,NA,NA,"sim1","winter"
"100",140,14,2249,4530,6970,8442,11179,NA,NA,NA,NA,NA,"sim1","winter"
"100",62,38,1137,2308,3569,4350,5877,NA,NA,NA,NA,NA,"sim1","winter"
"100",223,56,3330,6736,10330,12414,16168,NA,NA,NA,NA,NA,"sim1","winter"
"100",110,37,1871,3819,5890,7154,9542,NA,NA,NA,NA,NA,"sim1","winter"
"100",119,19,1970,4060,6273,7619,10157,NA,NA,NA,NA,NA,"sim1","winter"
"100",104,15,1671,3410,5289,6433,8596,NA,NA,NA,NA,NA,"sim1","winter"
"101",142,35,2406,4859,7440,8999,11942,NA,NA,NA,NA,NA,"sim1","winter"
"101",125,42,2069,4211,6466,7829,10403,NA,NA,NA,NA,NA,"sim1","winter"
"101",92,1,1655,3390,5237,6374,8561,NA,NA,NA,NA,NA,"sim1","winter"
