"anID","nAnimals","simulation","area_50p","area_75p","area_90p","area_95p","area_99p","allDuration","allMigs","allAnimalYrs","newAnimalDuration","newAnimalMigs","projName","UD"
"10",129,97,90,208,377,495,699,NA,NA,NA,NA,NA,"sim3","winter"
"10",34,86,84,212,393,505,688,NA,NA,NA,NA,NA,"sim3","winter"
"10",191,19,85,202,371,508,766,NA,NA,NA,NA,NA,"sim3","winter"
"10",25,20,94,209,347,429,553,NA,NA,NA,NA,NA,"sim3","winter"
"10",36,98,90,200,357,459,620,NA,NA,NA,NA,NA,"sim3","winter"
"10",170,58,87,203,362,492,761,NA,NA,NA,NA,NA,"sim3","winter"
"10",117,52,85,200,363,487,724,NA,NA,NA,NA,NA,"sim3","winter"
"10",34,69,80,184,314,404,554,NA,NA,NA,NA,NA,"sim3","winter"
"10",58,4,87,216,398,525,737,NA,NA,NA,NA,NA,"sim3","winter"
"10",217,88,90,212,388,523,787,NA,NA,NA,NA,NA,"sim3","winter"
"10",247,40,86,203,375,507,782,NA,NA,NA,NA,NA,"sim3","winter"
"10",187,67,85,208,378,506,741,NA,NA,NA,NA,NA,"sim3","winter"
"10",161,11,83,199,375,512,759,NA,NA,NA,NA,NA,"sim3","winter"
"10",161,33,91,211,385,517,771,NA,NA,NA,NA,NA,"sim3","winter"
"10",199,93,85,202,380,515,787,NA,NA,NA,NA,NA,"sim3","winter"
"10",30,26,75,179,319,408,558,NA,NA,NA,NA,NA,"sim3","winter"
"10",36,99,83,192,340,438,614,NA,NA,NA,NA,NA,"sim3","winter"
"10",146,36,84,193,363,487,726,NA,NA,NA,NA,NA,"sim3","winter"
"10",13,92,69,147,233,282,366,NA,NA,NA,NA,NA,"sim3","winter"
"10",198,29,84,199,372,504,775,NA,NA,NA,NA,NA,"sim3","winter"
"10",80,46,92,218,370,469,659,NA,NA,NA,NA,NA,"sim3","winter"
"10",131,85,84,201,359,468,679,NA,NA,NA,NA,NA,"sim3","winter"
"10",168,17,83,198,361,479,745,NA,NA,NA,NA,NA,"sim3","winter"
"10",9,32,65,157,254,307,394,NA,NA,NA,NA,NA,"sim3","winter"
"10",54,50,75,179,331,437,603,NA,NA,NA,NA,NA,"sim3","winter"
"10",158,7,84,208,392,520,759,NA,NA,NA,NA,NA,"sim3","winter"
"10",211,95,87,207,383,514,782,NA,NA,NA,NA,NA,"sim3","winter"
"10",40,87,93,229,380,472,612,NA,NA,NA,NA,NA,"sim3","winter"
"10",140,9,88,209,391,518,749,NA,NA,NA,NA,NA,"sim3","winter"
"10",165,1,90,225,399,525,758,NA,NA,NA,NA,NA,"sim3","winter"
"10",118,54,85,193,355,477,741,NA,NA,NA,NA,NA,"sim3","winter"
"10",87,72,83,205,375,491,661,NA,NA,NA,NA,NA,"sim3","winter"
"10",66,82,97,213,369,486,679,NA,NA,NA,NA,NA,"sim3","winter"
"10",34,23,86,199,330,411,547,NA,NA,NA,NA,NA,"sim3","winter"
"10",46,2,87,192,332,424,563,NA,NA,NA,NA,NA,"sim3","winter"
"10",68,18,88,195,337,446,624,NA,NA,NA,NA,NA,"sim3","winter"
"10",201,21,89,206,380,513,781,NA,NA,NA,NA,NA,"sim3","winter"
"10",90,63,78,188,345,454,635,NA,NA,NA,NA,NA,"sim3","winter"
"10",33,66,80,158,259,335,475,NA,NA,NA,NA,NA,"sim3","winter"
"10",127,38,89,217,405,550,809,NA,NA,NA,NA,NA,"sim3","winter"
"10",196,64,82,200,374,502,755,NA,NA,NA,NA,NA,"sim3","winter"
"10",117,47,88,208,376,483,658,NA,NA,NA,NA,NA,"sim3","winter"
"10",162,73,80,194,343,455,687,NA,NA,NA,NA,NA,"sim3","winter"
"10",193,16,87,208,380,515,796,NA,NA,NA,NA,NA,"sim3","winter"
"10",5,37,52,104,164,199,257,NA,NA,NA,NA,NA,"sim3","winter"
"10",74,89,87,203,346,449,636,NA,NA,NA,NA,NA,"sim3","winter"
"10",127,48,82,198,362,487,712,NA,NA,NA,NA,NA,"sim3","winter"
"10",193,75,85,204,382,518,783,NA,NA,NA,NA,NA,"sim3","winter"
"10",123,8,83,208,391,523,759,NA,NA,NA,NA,NA,"sim3","winter"
"10",30,78,79,176,289,361,483,NA,NA,NA,NA,NA,"sim3","winter"
"10",241,81,86,204,378,514,789,NA,NA,NA,NA,NA,"sim3","winter"
"10",141,43,87,203,363,484,731,NA,NA,NA,NA,NA,"sim3","winter"
"10",39,53,75,172,314,419,596,NA,NA,NA,NA,NA,"sim3","winter"
"10",114,57,84,197,361,479,685,NA,NA,NA,NA,NA,"sim3","winter"
"10",152,35,87,202,367,484,749,NA,NA,NA,NA,NA,"sim3","winter"
"10",111,22,86,202,355,475,702,NA,NA,NA,NA,NA,"sim3","winter"
"10",85,49,78,185,339,443,664,NA,NA,NA,NA,NA,"sim3","winter"
"10",84,94,77,177,325,428,586,NA,NA,NA,NA,NA,"sim3","winter"
"10",173,24,90,210,377,510,781,NA,NA,NA,NA,NA,"sim3","winter"
"10",34,80,89,213,379,479,632,NA,NA,NA,NA,NA,"sim3","winter"
"10",198,55,85,201,369,494,759,NA,NA,NA,NA,NA,"sim3","winter"
"10",37,96,61,151,257,328,459,NA,NA,NA,NA,NA,"sim3","winter"
"10",149,83,83,192,361,494,759,NA,NA,NA,NA,NA,"sim3","winter"
"10",246,45,86,204,377,510,784,NA,NA,NA,NA,NA,"sim3","winter"
"10",201,51,84,199,366,488,716,NA,NA,NA,NA,NA,"sim3","winter"
"10",77,34,85,198,353,459,649,NA,NA,NA,NA,NA,"sim3","winter"
"10",83,60,75,183,354,475,666,NA,NA,NA,NA,NA,"sim3","winter"
"10",121,44,82,195,349,459,671,NA,NA,NA,NA,NA,"sim3","winter"
"10",230,5,87,204,372,496,744,NA,NA,NA,NA,NA,"sim3","winter"
"10",87,59,85,193,349,451,641,NA,NA,NA,NA,NA,"sim3","winter"
"10",139,12,83,196,357,476,725,NA,NA,NA,NA,NA,"sim3","winter"
"10",9,28,53,125,208,260,343,NA,NA,NA,NA,NA,"sim3","winter"
"10",3,41,50,100,155,189,249,NA,NA,NA,NA,NA,"sim3","winter"
"10",170,65,78,191,353,482,739,NA,NA,NA,NA,NA,"sim3","winter"
"10",10,31,68,148,239,297,386,NA,NA,NA,NA,NA,"sim3","winter"
"10",75,74,83,214,407,541,785,NA,NA,NA,NA,NA,"sim3","winter"
"10",118,62,91,211,386,517,760,NA,NA,NA,NA,NA,"sim3","winter"
"10",81,14,77,187,356,467,655,NA,NA,NA,NA,NA,"sim3","winter"
"10",138,76,85,210,376,497,737,NA,NA,NA,NA,NA,"sim3","winter"
"10",3,27,51,100,149,180,239,NA,NA,NA,NA,NA,"sim3","winter"
"10",40,77,90,201,360,458,630,NA,NA,NA,NA,NA,"sim3","winter"
"10",246,25,85,204,376,510,784,NA,NA,NA,NA,NA,"sim3","winter"
"10",84,100,85,204,345,438,639,NA,NA,NA,NA,NA,"sim3","winter"
"10",78,10,79,178,329,430,596,NA,NA,NA,NA,NA,"sim3","winter"
"10",187,56,86,202,369,505,776,NA,NA,NA,NA,NA,"sim3","winter"
"10",192,39,87,210,392,526,796,NA,NA,NA,NA,NA,"sim3","winter"
"10",103,79,80,194,365,499,737,NA,NA,NA,NA,NA,"sim3","winter"
"10",248,61,85,202,371,502,768,NA,NA,NA,NA,NA,"sim3","winter"
"10",29,90,64,146,261,340,467,NA,NA,NA,NA,NA,"sim3","winter"
"10",211,42,83,202,375,508,774,NA,NA,NA,NA,NA,"sim3","winter"
"10",55,71,63,153,306,411,579,NA,NA,NA,NA,NA,"sim3","winter"
"10",175,6,91,214,384,509,761,NA,NA,NA,NA,NA,"sim3","winter"
"10",202,3,84,196,355,483,742,NA,NA,NA,NA,NA,"sim3","winter"
"10",15,70,78,157,258,317,416,NA,NA,NA,NA,NA,"sim3","winter"
"10",127,30,89,204,385,519,768,NA,NA,NA,NA,NA,"sim3","winter"
"10",70,84,88,209,388,514,724,NA,NA,NA,NA,NA,"sim3","winter"
"10",74,68,79,201,359,472,666,NA,NA,NA,NA,NA,"sim3","winter"
"10",242,15,85,202,372,506,785,NA,NA,NA,NA,NA,"sim3","winter"
"10",4,13,40,82,126,152,201,NA,NA,NA,NA,NA,"sim3","winter"
"100",63,90,65,152,281,383,576,NA,NA,NA,NA,NA,"sim3","winter"
"100",190,96,84,199,365,488,736,NA,NA,NA,NA,NA,"sim3","winter"
"100",51,47,83,192,343,436,569,NA,NA,NA,NA,NA,"sim3","winter"
"100",61,64,71,161,292,385,560,NA,NA,NA,NA,NA,"sim3","winter"
"100",19,61,73,158,265,331,440,NA,NA,NA,NA,NA,"sim3","winter"
"100",45,23,84,205,347,435,589,NA,NA,NA,NA,NA,"sim3","winter"
"100",103,20,84,198,379,498,712,NA,NA,NA,NA,NA,"sim3","winter"
"100",210,91,81,195,364,495,756,NA,NA,NA,NA,NA,"sim3","winter"
"100",228,5,86,202,370,494,742,NA,NA,NA,NA,NA,"sim3","winter"
"100",26,50,76,185,327,416,556,NA,NA,NA,NA,NA,"sim3","winter"
"100",20,6,95,203,313,377,476,NA,NA,NA,NA,NA,"sim3","winter"
"100",238,12,85,205,380,515,789,NA,NA,NA,NA,NA,"sim3","winter"
"100",136,10,84,203,374,497,734,NA,NA,NA,NA,NA,"sim3","winter"
"100",229,99,85,204,377,511,779,NA,NA,NA,NA,NA,"sim3","winter"
"100",133,14,83,201,378,505,763,NA,NA,NA,NA,NA,"sim3","winter"
"100",240,48,84,202,375,509,789,NA,NA,NA,NA,NA,"sim3","winter"
"100",184,93,83,199,379,517,789,NA,NA,NA,NA,NA,"sim3","winter"
"100",150,25,85,197,368,493,718,NA,NA,NA,NA,NA,"sim3","winter"
"100",13,27,68,143,228,276,363,NA,NA,NA,NA,NA,"sim3","winter"
"100",150,40,83,189,336,445,673,NA,NA,NA,NA,NA,"sim3","winter"
"100",25,83,77,171,299,379,512,NA,NA,NA,NA,NA,"sim3","winter"
"100",98,53,87,202,361,478,730,NA,NA,NA,NA,NA,"sim3","winter"
"100",230,35,88,208,380,515,793,NA,NA,NA,NA,NA,"sim3","winter"
"100",203,18,86,204,376,508,766,NA,NA,NA,NA,NA,"sim3","winter"
"100",209,97,87,209,383,519,778,NA,NA,NA,NA,NA,"sim3","winter"
"100",45,74,90,210,376,484,667,NA,NA,NA,NA,NA,"sim3","winter"
"100",164,9,87,209,388,517,767,NA,NA,NA,NA,NA,"sim3","winter"
"100",245,57,85,203,370,497,763,NA,NA,NA,NA,NA,"sim3","winter"
"100",121,63,83,193,363,487,699,NA,NA,NA,NA,NA,"sim3","winter"
"100",88,85,82,201,362,468,658,NA,NA,NA,NA,NA,"sim3","winter"
"100",244,49,87,205,378,511,785,NA,NA,NA,NA,NA,"sim3","winter"
"100",185,43,85,198,356,474,722,NA,NA,NA,NA,NA,"sim3","winter"
"100",28,16,77,172,303,387,530,NA,NA,NA,NA,NA,"sim3","winter"
"100",116,66,88,193,347,472,713,NA,NA,NA,NA,NA,"sim3","winter"
"100",212,4,86,203,375,506,782,NA,NA,NA,NA,NA,"sim3","winter"
"100",185,80,87,205,372,504,758,NA,NA,NA,NA,NA,"sim3","winter"
"100",95,41,76,174,318,417,604,NA,NA,NA,NA,NA,"sim3","winter"
"100",86,59,85,191,346,449,640,NA,NA,NA,NA,NA,"sim3","winter"
"100",103,77,83,191,351,483,720,NA,NA,NA,NA,NA,"sim3","winter"
"100",47,33,80,183,326,421,581,NA,NA,NA,NA,NA,"sim3","winter"
"100",89,45,81,192,379,521,758,NA,NA,NA,NA,NA,"sim3","winter"
"100",126,32,87,205,369,487,705,NA,NA,NA,NA,NA,"sim3","winter"
"100",232,81,88,207,382,519,795,NA,NA,NA,NA,NA,"sim3","winter"
"100",206,26,88,208,383,511,777,NA,NA,NA,NA,NA,"sim3","winter"
"100",61,58,87,200,348,464,677,NA,NA,NA,NA,NA,"sim3","winter"
"100",100,89,86,205,358,466,680,NA,NA,NA,NA,NA,"sim3","winter"
"100",10,51,58,130,214,267,352,NA,NA,NA,NA,NA,"sim3","winter"
"100",155,55,85,201,363,488,744,NA,NA,NA,NA,NA,"sim3","winter"
"100",115,68,87,212,371,488,710,NA,NA,NA,NA,NA,"sim3","winter"
"100",6,79,49,105,167,206,274,NA,NA,NA,NA,NA,"sim3","winter"
"100",2,73,24,51,80,99,136,NA,NA,NA,NA,NA,"sim3","winter"
"100",80,8,84,206,366,472,660,NA,NA,NA,NA,NA,"sim3","winter"
"100",81,39,91,206,367,485,668,NA,NA,NA,NA,NA,"sim3","winter"
"100",178,19,89,208,376,514,774,NA,NA,NA,NA,NA,"sim3","winter"
"100",120,98,87,197,355,472,681,NA,NA,NA,NA,NA,"sim3","winter"
"100",66,54,87,203,375,502,732,NA,NA,NA,NA,NA,"sim3","winter"
"100",221,88,89,211,386,521,785,NA,NA,NA,NA,NA,"sim3","winter"
"100",3,76,33,68,106,129,173,NA,NA,NA,NA,NA,"sim3","winter"
"100",36,31,80,184,326,418,565,NA,NA,NA,NA,NA,"sim3","winter"
"100",191,28,87,203,365,488,741,NA,NA,NA,NA,NA,"sim3","winter"
"100",152,86,86,215,402,537,790,NA,NA,NA,NA,NA,"sim3","winter"
"100",182,46,82,197,371,508,774,NA,NA,NA,NA,NA,"sim3","winter"
"100",192,38,90,213,387,522,794,NA,NA,NA,NA,NA,"sim3","winter"
"100",159,71,80,193,370,505,773,NA,NA,NA,NA,NA,"sim3","winter"
"100",162,30,86,201,381,510,751,NA,NA,NA,NA,NA,"sim3","winter"
"100",153,69,89,204,374,503,748,NA,NA,NA,NA,NA,"sim3","winter"
"100",187,24,88,209,375,505,775,NA,NA,NA,NA,NA,"sim3","winter"
"100",121,67,86,208,384,513,743,NA,NA,NA,NA,NA,"sim3","winter"
"100",194,17,85,202,364,484,761,NA,NA,NA,NA,NA,"sim3","winter"
"100",113,95,102,230,413,546,779,NA,NA,NA,NA,NA,"sim3","winter"
"100",243,78,85,202,374,509,784,NA,NA,NA,NA,NA,"sim3","winter"
"100",120,7,80,200,383,504,737,NA,NA,NA,NA,NA,"sim3","winter"
"100",145,13,89,214,382,507,744,NA,NA,NA,NA,NA,"sim3","winter"
"100",14,87,94,198,312,379,490,NA,NA,NA,NA,NA,"sim3","winter"
"100",199,37,85,202,367,491,758,NA,NA,NA,NA,NA,"sim3","winter"
"100",135,92,84,204,368,487,727,NA,NA,NA,NA,NA,"sim3","winter"
"100",243,100,86,204,376,512,789,NA,NA,NA,NA,NA,"sim3","winter"
"100",218,82,90,212,386,518,773,NA,NA,NA,NA,NA,"sim3","winter"
"100",17,84,81,182,311,392,519,NA,NA,NA,NA,NA,"sim3","winter"
"100",69,11,87,203,357,463,634,NA,NA,NA,NA,NA,"sim3","winter"
"100",192,70,87,204,380,509,751,NA,NA,NA,NA,NA,"sim3","winter"
"100",89,62,95,222,409,541,784,NA,NA,NA,NA,NA,"sim3","winter"
"100",6,60,65,131,194,230,300,NA,NA,NA,NA,NA,"sim3","winter"
"100",1,94,16,33,54,67,93,NA,NA,NA,NA,NA,"sim3","winter"
"100",60,1,101,228,383,491,663,NA,NA,NA,NA,NA,"sim3","winter"
"100",77,21,86,197,353,455,640,NA,NA,NA,NA,NA,"sim3","winter"
"100",223,34,87,207,379,509,782,NA,NA,NA,NA,NA,"sim3","winter"
"100",2,56,34,70,111,136,187,NA,NA,NA,NA,NA,"sim3","winter"
"100",114,29,85,199,366,495,747,NA,NA,NA,NA,NA,"sim3","winter"
"100",110,72,88,217,400,530,753,NA,NA,NA,NA,NA,"sim3","winter"
"100",193,3,84,198,358,490,748,NA,NA,NA,NA,NA,"sim3","winter"
"100",73,75,81,186,353,476,727,NA,NA,NA,NA,NA,"sim3","winter"
"100",239,44,85,205,378,513,791,NA,NA,NA,NA,NA,"sim3","winter"
"100",92,22,86,206,366,490,719,NA,NA,NA,NA,NA,"sim3","winter"
"100",169,52,88,205,377,518,777,NA,NA,NA,NA,NA,"sim3","winter"
"100",42,15,78,181,322,416,588,NA,NA,NA,NA,NA,"sim3","winter"
"100",104,42,83,199,367,489,717,NA,NA,NA,NA,NA,"sim3","winter"
"100",87,36,85,183,340,450,659,NA,NA,NA,NA,NA,"sim3","winter"
"100",116,2,91,207,377,496,698,NA,NA,NA,NA,NA,"sim3","winter"
"100",6,65,41,101,166,205,275,NA,NA,NA,NA,NA,"sim3","winter"
"101",195,88,91,211,388,530,799,NA,NA,NA,NA,NA,"sim3","winter"
"101",183,90,80,191,362,495,744,NA,NA,NA,NA,NA,"sim3","winter"
"101",58,62,93,208,369,494,718,NA,NA,NA,NA,NA,"sim3","winter"
"101",148,77,85,196,361,483,708,NA,NA,NA,NA,NA,"sim3","winter"
"101",34,64,72,163,290,372,514,NA,NA,NA,NA,NA,"sim3","winter"
"101",223,61,84,204,375,507,769,NA,NA,NA,NA,NA,"sim3","winter"
"101",204,41,87,204,376,504,764,NA,NA,NA,NA,NA,"sim3","winter"
"101",214,91,82,196,366,495,754,NA,NA,NA,NA,NA,"sim3","winter"
"101",145,93,80,197,382,520,774,NA,NA,NA,NA,NA,"sim3","winter"
"101",162,13,87,210,375,497,735,NA,NA,NA,NA,NA,"sim3","winter"
"101",179,27,88,214,393,525,763,NA,NA,NA,NA,NA,"sim3","winter"
"101",26,69,78,175,288,363,488,NA,NA,NA,NA,NA,"sim3","winter"
"101",246,98,84,200,367,501,785,NA,NA,NA,NA,NA,"sim3","winter"
"101",141,3,85,200,366,499,742,NA,NA,NA,NA,NA,"sim3","winter"
"101",158,83,83,194,365,498,762,NA,NA,NA,NA,NA,"sim3","winter"
"101",65,30,81,180,339,463,695,NA,NA,NA,NA,NA,"sim3","winter"
"101",46,70,94,203,360,456,616,NA,NA,NA,NA,NA,"sim3","winter"
"101",6,4,61,129,205,248,318,NA,NA,NA,NA,NA,"sim3","winter"
"101",10,37,68,152,244,298,386,NA,NA,NA,NA,NA,"sim3","winter"
"101",114,6,98,220,377,492,706,NA,NA,NA,NA,NA,"sim3","winter"
"101",68,20,85,211,396,514,710,NA,NA,NA,NA,NA,"sim3","winter"
"101",197,45,86,202,374,514,786,NA,NA,NA,NA,NA,"sim3","winter"
"101",222,1,86,207,380,512,783,NA,NA,NA,NA,NA,"sim3","winter"
"101",116,22,88,204,359,479,701,NA,NA,NA,NA,NA,"sim3","winter"
"101",241,40,86,202,371,503,782,NA,NA,NA,NA,NA,"sim3","winter"
"101",134,63,84,197,371,496,712,NA,NA,NA,NA,NA,"sim3","winter"
"101",40,48,88,206,367,477,657,NA,NA,NA,NA,NA,"sim3","winter"
"101",204,34,89,213,385,513,780,NA,NA,NA,NA,NA,"sim3","winter"
"101",147,2,87,201,368,489,708,NA,NA,NA,NA,NA,"sim3","winter"
"101",119,23,84,200,369,480,679,NA,NA,NA,NA,NA,"sim3","winter"
"101",208,10,86,205,380,512,774,NA,NA,NA,NA,NA,"sim3","winter"
"101",206,15,87,208,378,509,791,NA,NA,NA,NA,NA,"sim3","winter"
"101",234,72,88,210,384,518,792,NA,NA,NA,NA,NA,"sim3","winter"
"101",239,21,87,205,380,515,790,NA,NA,NA,NA,NA,"sim3","winter"
"101",10,43,69,157,259,320,414,NA,NA,NA,NA,NA,"sim3","winter"
"101",160,71,80,194,372,505,773,NA,NA,NA,NA,NA,"sim3","winter"
"101",161,96,81,191,355,481,726,NA,NA,NA,NA,NA,"sim3","winter"
